Height,Weight,BMI,Fat or Not
180.0757957,88.70810218,27.4,1
183.2424394,97.4394219,29,1
183.2172558,83.51346431,24.9,0
180.8648116,87.86542404,26.9,1
168.2804623,77.14716535,27.2,1
183.7476355,93.28781002,27.6,1
172.8950622,75.40294789,25.2,0
181.3491646,89.98037814,27.4,1
166.9441214,76.95023143,27.6,1
170.4605364,72.5851634,25,0
183.4261887,92.94229483,27.6,1
160.044849,67.07565533,26.2,1
176.7056542,82.06341197,26.3,1
178.8261643,98.79240127,30.9,1
172.7967476,85.87829469,28.8,1
177.2358922,79.85954163,25.4,0
157.6797334,59.08266435,23.8,0
167.219426,72.25356694,25.8,0
179.7835775,87.06039814,26.9,1
176.7114327,82.60958694,26.5,1
171.0107446,85.42028376,29.2,1
172.2490888,86.96598721,29.3,1
169.3728966,73.81721918,25.7,0
176.8848602,89.61279506,28.6,1
164.526563,82.80718553,30.6,1
187.8658703,90.70619542,25.7,0
172.550795,83.63243537,28.1,1
169.5959003,75.05204898,26.1,1
175.0983483,80.11436698,26.1,1
194.1437791,103.7972746,27.5,1
175.2502092,81.79180245,26.6,1
186.6946726,102.4817317,29.4,1
176.7918826,86.08464621,27.5,1
183.0511452,91.72883179,27.4,1
179.0426303,81.14227401,25.3,0
170.2685204,75.75702181,26.1,1
168.1076356,78.29370136,27.7,1
174.4832921,81.61565025,26.8,1
169.2992137,72.62922272,25.3,0
177.390189,80.90362023,25.7,0
168.2624646,70.10824925,24.8,0
184.9400203,94.71603016,27.7,1
163.7658573,76.83928993,28.7,1
177.1763775,82.37689293,26.2,1
179.4800688,92.44661751,28.7,1
184.075371,83.64912712,24.7,0
173.1556934,90.56771497,30.2,1
185.3874154,93.7094781,27.3,1
179.1552545,89.15389837,27.8,1
177.9192608,86.16889125,27.2,1
175.3008106,89.2353322,29,1
186.8148722,100.8151892,28.9,1
173.0199685,81.66240789,27.3,1
173.4505981,80.92181302,26.9,1
181.6787011,91.94954181,27.9,1
186.427219,100.202159,28.8,1
177.4051928,90.08175882,28.6,1
178.1859933,92.39658993,29.1,1
168.4013037,68.09494844,24,0
194.2920523,103.0110186,27.3,1
180.4222584,84.69954082,26,0
169.242844,77.28850308,27,1
167.8318635,82.73378798,29.4,1
179.3574325,85.02132585,26.4,1
165.6168409,71.95671438,26.2,1
169.8291277,79.72665551,27.6,1
187.3453157,100.1225542,28.5,1
177.5411386,88.77956259,28.2,1
176.5993921,85.72669746,27.5,1
169.5309728,69.89879837,24.3,0
175.4492098,81.3545654,26.4,1
174.1468469,78.09313546,25.8,0
178.619277,86.37722304,27.1,1
182.7507659,94.37140431,28.3,1
180.1280415,87.0218898,26.8,1
178.7426533,89.51583478,28,1
172.203052,86.0241049,29,1
174.4979889,94.36199515,31,1
175.5511648,85.58606467,27.8,1
171.9506433,84.9994995,28.7,1
181.0520388,98.82249406,30.1,1
181.426041,91.53868875,27.8,1
180.4501251,92.80169057,28.5,1
164.4046901,65.01023379,24.1,0
170.556325,82.55385397,28.4,1
183.6209105,91.65731138,27.2,1
178.4168801,87.43587873,27.5,1
163.7229589,72.07106544,26.9,1
189.1410709,96.81728009,27.1,1
165.8592445,73.84048776,26.8,1
184.7837963,96.22708336,28.2,1
166.924174,70.37439583,25.3,0
174.9808411,88.29090005,28.8,1
185.5175579,95.00017601,27.6,1
177.4462958,89.94187215,28.6,1
177.4474403,81.47959025,25.9,0
182.2845266,87.38792889,26.3,1
169.7249486,81.54266132,28.3,1
172.1807423,86.39763973,29.1,1
175.8968132,88.9529,28.8,1
175.0813672,82.00746367,26.8,1
175.252659,84.64186531,27.6,1
168.5899471,76.09269433,26.8,1
168.5963591,81.39178522,28.6,1
175.3986072,82.24959238,26.7,1
166.7953875,73.20735188,26.3,1
159.3923089,67.91823401,26.7,1
169.1080862,73.10743338,25.6,0
170.8713135,84.97204798,29.1,1
177.3848412,79.82388812,25.4,0
188.5097346,108.1947623,30.4,1
180.9255425,94.79949061,29,1
179.7376774,88.34311442,27.3,1
172.4125429,74.25144336,25,0
170.4708978,82.77208667,28.5,1
169.011123,79.40737175,27.8,1
170.4116954,82.03207465,28.2,1
174.9892808,78.30124168,25.6,0
182.5820497,94.13860027,28.2,1
179.1509653,87.98615556,27.4,1
175.7885948,85.2005,27.6,1
169.8110339,73.11744435,25.4,0
195.9884343,103.7221319,27,1
173.2242848,80.02577252,26.7,1
169.6613144,84.80448916,29.5,1
188.1383238,99.05831497,28,1
177.0170273,83.72741628,26.7,1
179.0262038,90.41234649,28.2,1
168.1555276,74.66415587,26.4,1
182.5190353,87.72335138,26.3,1
167.5770262,77.58586458,27.6,1
184.5994812,98.66730857,29,1
177.3225351,85.29024213,27.1,1
175.3695908,80.80944104,26.3,1
162.1807231,68.9327263,26.2,1
164.8708545,65.83951741,24.2,0
165.2154278,66.96610435,24.5,0
174.9409663,83.19208127,27.2,1
177.7548375,80.88364585,25.6,0
159.2816314,69.30633474,27.3,1
169.9855294,78.74569483,27.3,1
170.8633717,81.64883116,28,1
183.1912148,90.85569415,27.1,1
176.8129643,77.23183524,24.7,0
165.5691402,75.61839215,27.6,1
188.1638984,88.33508132,24.9,0
155.2494447,69.29302952,28.7,1
173.5364903,93.61730018,31.1,1
162.4404381,74.7262927,28.3,1
174.1966887,82.16193243,27.1,1
164.9118088,83.90106766,30.9,1
176.9357739,95.02060073,30.4,1
180.6467134,89.49906395,27.4,1
159.5226444,67.39457705,26.5,1
179.8606047,91.25817556,28.2,1
176.6557568,90.33733098,28.9,1
170.2621593,85.46924676,29.5,1
171.187959,80.86176717,27.6,1
176.2044821,78.65313814,25.3,0
189.3446478,99.06465664,27.6,1
169.0535735,78.63348308,27.5,1
170.8402802,84.49922776,29,1
167.644998,74.90599673,26.7,1
170.9001088,92.12506104,31.5,1
172.5285694,73.32010331,24.6,0
167.7863899,74.58979769,26.5,1
167.2452344,77.4568512,27.7,1
175.3388996,77.23815066,25.1,0
178.6308757,87.30029973,27.4,1
168.9971385,75.45181769,26.4,1
181.5380542,89.13422222,27,1
177.9192042,83.27420444,26.3,1
174.2585048,84.93940676,28,1
175.2152471,80.85370045,26.3,1
187.4237676,100.8605717,28.7,1
175.4449395,86.43442766,28.1,1
185.8973907,92.56408934,26.8,1
174.4405564,87.16383043,28.6,1
164.9027341,81.36466753,29.9,1
167.922522,87.4220322,31,1
172.0824342,76.97971524,26,0
182.407315,87.44509828,26.3,1
175.7564207,84.23092794,27.3,1
171.214216,85.53020054,29.2,1
177.4866489,81.48795025,25.9,0
163.4913589,73.69391497,27.6,1
171.4318488,83.16724726,28.3,1
185.7309804,100.4289805,29.1,1
171.8384815,85.66433764,29,1
174.0862707,86.99451896,28.7,1
179.6408854,97.17075655,30.1,1
173.3045818,82.71329805,27.5,1
171.9506935,74.34915129,25.1,0
187.2405266,90.00554508,25.7,0
174.9004813,84.98643347,27.8,1
168.8433656,79.79472463,28,1
177.7295946,85.54463093,27.1,1
171.5927054,91.05654921,30.9,1
188.6509274,95.2097473,26.8,1
183.1184043,91.54769088,27.3,1
176.7072404,82.9001561,26.5,1
181.8997872,93.49815533,28.3,1
170.531916,77.9487376,26.8,1
173.7757542,77.69669673,25.7,0
198.3635034,115.9595623,29.5,1
174.3522741,81.09605197,26.7,1
177.8681784,84.51641823,26.7,1
188.7872196,100.1567925,28.1,1
183.468356,91.67218145,27.2,1
171.8733268,87.56537274,29.6,1
168.7174353,71.33246621,25.1,0
165.2806282,81.97574857,30,1
175.6587345,93.65768268,30.4,1
172.2254922,81.63471574,27.5,1
173.3264133,87.97452213,29.3,1
184.274084,92.34811052,27.2,1
188.1033242,96.02291034,27.1,1
186.0214421,91.20172363,26.4,1
185.0077196,96.23765968,28.1,1
173.4053425,76.14999043,25.3,0
177.9824206,93.91685946,29.6,1
182.2162847,84.28236816,25.4,0
174.4318576,78.38874599,25.8,0
178.2626341,83.7747532,26.4,1
170.0444001,82.70735456,28.6,1
171.8970109,85.40199279,28.9,1
172.4750759,76.49791982,25.7,0
170.6865576,78.67963687,27,1
170.1745694,80.75162612,27.9,1
167.7154596,78.93797524,28.1,1
172.2482862,87.10493968,29.4,1
181.4770348,86.70165882,26.3,1
178.0014812,85.98456245,27.1,1
187.2528976,95.33945605,27.2,1
168.6255369,72.27978503,25.4,0
173.218063,86.111079,28.7,1
173.4194137,79.89980444,26.6,1
167.4867044,80.40154862,28.7,1
169.8545698,77.24442517,26.8,1
168.1429427,75.25320975,26.6,1
186.189646,105.3290899,30.4,1
175.9839917,93.82466803,30.3,1
182.2951946,90.86460227,27.3,1
161.6442859,74.03986476,28.3,1
183.2903242,85.67498068,25.5,0
182.8883323,94.12341079,28.1,1
173.1412255,78.66505909,26.2,1
175.4756379,86.10285075,28,1
170.6586643,77.04799224,26.5,1
161.5821477,72.91957088,27.9,1
182.1703535,95.69504766,28.8,1
179.0068196,87.9171683,27.4,1
185.0836721,98.56474073,28.8,1
173.1336233,80.15502553,26.7,1
176.9850402,92.20726181,29.4,1
160.0201206,75.0820707,29.3,1
182.2656376,96.0260507,28.9,1
181.9393828,91.38494912,27.6,1
180.5028277,91.01322431,27.9,1
178.0924668,85.95597596,27.1,1
178.9401408,93.65067764,29.2,1
174.0953272,78.59397805,25.9,0
181.1881588,100.2821014,30.5,1
170.6395841,77.0201605,26.5,1
185.6901145,99.67646449,28.9,1
180.054216,82.94237991,25.6,0
182.6519741,89.83166689,26.9,1
186.8660164,98.23935501,28.1,1
177.2960011,92.18066898,29.3,1
179.3947893,84.01223429,26.1,1
168.4390249,67.24069397,23.7,0
178.4841737,87.21407111,27.4,1
180.2859046,93.66121274,28.8,1
178.6002686,82.44417633,25.8,0
181.6447993,96.47560313,29.2,1
180.3363074,88.87031506,27.3,1
169.4060854,70.35327188,24.5,0
184.5538589,94.10720122,27.6,1
168.9355086,82.51164449,28.9,1
169.1087159,74.42949224,26,0
169.4806876,84.04259016,29.3,1
176.0106881,80.80515637,26.1,1
173.5403751,80.91301075,26.9,1
167.1268007,73.48196626,26.3,1
178.114354,98.6057483,31.1,1
175.4227851,86.08011134,28,1
180.1056512,89.44061315,27.6,1
169.5554897,80.89923469,28.1,1
174.2169722,80.74617415,26.6,1
180.2734209,83.89233619,25.8,0
160.4736372,69.66296286,27.1,1
177.5541559,100.6338408,31.9,1
172.043651,79.62101574,26.9,1
180.5761089,90.17193528,27.7,1
178.1093622,85.84105329,27.1,1
167.1015814,75.40906472,27,1
181.6283957,91.84510544,27.8,1
182.1573648,99.89746077,30.1,1
181.4942047,96.75128912,29.4,1
176.2395151,77.70124649,25,0
178.1842129,86.87902943,27.4,1
183.1571453,91.02119306,27.1,1
181.915526,94.6737951,28.6,1
175.786033,78.35608286,25.4,0
180.6082924,85.64139918,26.3,1
170.3534922,85.06734413,29.3,1
193.0398909,101.7870563,27.3,1
172.6853889,77.22278812,25.9,0
176.2286188,89.47004277,28.8,1
181.416824,88.60086857,26.9,1
178.9973491,89.98600385,28.1,1
182.5240161,89.04820853,26.7,1
184.6990617,88.597021,26,0
185.2202725,97.01790766,28.3,1
182.2748382,91.29966925,27.5,1
189.6597599,103.1566004,28.7,1
171.0022344,71.21539025,24.4,0
179.2097101,87.19308177,27.1,1
165.5595789,76.85244032,28,1
177.1167741,89.6324488,28.6,1
182.2486133,97.92988385,29.5,1
175.184852,78.59063234,25.6,0
165.2047017,73.92478054,27.1,1
177.8528557,94.60761143,29.9,1
180.4284662,91.62786667,28.1,1
185.0937084,104.1908177,30.4,1
182.6773635,91.88629238,27.5,1
187.8780156,102.9579805,29.2,1
166.7878755,75.48466254,27.1,1
179.9791472,84.85504027,26.2,1
173.1177366,82.10963374,27.4,1
170.6319081,79.5247658,27.3,1
179.9766534,89.67224444,27.7,1
162.0798754,75.49253424,28.7,1
170.0519614,75.48362127,26.1,1
178.5129584,84.92457701,26.6,1
178.6216729,84.38346132,26.4,1
179.2378022,92.99441506,28.9,1
176.0071856,85.92442794,27.7,1
188.9486333,95.3035429,26.7,1
169.9064793,84.44626113,29.3,1
186.9987217,93.64726209,26.8,1
175.4900305,85.81117732,27.9,1
171.5567379,76.53581837,26,0
159.8217502,65.3835122,25.6,0
174.8793867,85.06970712,27.8,1
176.8139284,87.81649265,28.1,1
176.5697727,84.05842948,27,1
175.5315691,85.37192889,27.7,1
169.7298186,75.36108168,26.2,1
180.624846,91.77220839,28.1,1
172.1147514,86.86831474,29.3,1
169.0642811,73.47759075,25.7,0
170.4403996,79.79953864,27.5,1
176.7385625,87.69487442,28.1,1
183.5922171,87.38844517,25.9,0
175.7874719,84.43422848,27.3,1
175.3272454,89.80243846,29.2,1
166.205051,76.06710281,27.5,1
173.9025518,90.70755415,30,1
182.7860586,90.69461238,27.1,1
187.3492576,98.51238132,28.1,1
179.1525831,88.11893846,27.5,1
175.293871,86.40068653,28.1,1
186.9744428,107.3834637,30.7,1
173.9673232,82.18196785,27.2,1
162.7926971,68.77238254,26,0
172.649286,77.42208304,26,0
179.919766,89.51866961,27.7,1
181.9848527,90.83288376,27.4,1
170.9712063,71.85270077,24.6,0
173.3372247,84.54566794,28.1,1
166.3121508,75.58011025,27.3,1
179.6060166,92.85976422,28.8,1
170.627333,79.17416077,27.2,1
172.0829854,80.99030685,27.3,1
173.8754557,84.07150712,27.8,1
183.6427821,88.3098654,26.2,1
166.1233013,72.38342136,26.2,1
166.7321637,73.78028168,26.5,1
176.3837498,81.69502054,26.3,1
172.7159595,77.96990186,26.1,1
182.0996248,87.03042902,26.2,1
186.9516368,99.55216399,28.5,1
170.8840817,79.95860304,27.4,1
183.1972715,97.7067576,29.1,1
174.2841625,88.03666435,29,1
165.6768265,75.78932372,27.6,1
168.471894,75.3195956,26.5,1
177.9963803,98.24227084,31,1
169.2612037,77.67578803,27.1,1
185.349549,92.74004109,27,1
189.8872312,95.11272095,26.4,1
167.2540751,85.05528236,30.4,1
169.1672596,73.72219433,25.8,0
173.3244036,83.57939252,27.8,1
176.8893205,86.78629238,27.7,1
165.741297,70.7530956,25.8,0
169.1182762,82.18956077,28.7,1
173.3718773,91.5501781,30.5,1
175.2787706,77.17531583,25.1,0
177.9643087,87.09533696,27.5,1
180.5554018,80.96847624,24.8,0
180.6047893,84.27532662,25.8,0
174.0942472,81.93476562,27,1
175.3121031,80.70402821,26.3,1
169.8950611,85.07103279,29.5,1
174.9713715,89.63367061,29.3,1
173.6619409,88.49098766,29.3,1
168.1724279,82.96889755,29.3,1
164.3041953,71.20943701,26.4,1
172.699969,78.23833583,26.2,1
164.4322062,68.05025524,25.2,0
178.0043175,92.13590005,29.1,1
168.8262852,74.52065524,26.1,1
183.322159,84.43938408,25.1,0
164.0516305,71.82498272,26.7,1
188.9790722,101.5081665,28.4,1
181.0736634,86.20317388,26.3,1
166.0634848,71.68800925,26,0
172.8886002,77.54467696,25.9,0
164.336208,70.59603415,26.1,1
176.7708586,86.85984807,27.8,1
183.9615472,103.8433772,30.7,1
169.4939868,74.78810059,26,0
174.42507,80.80199279,26.6,1
176.6856932,90.47362168,29,1
184.8405621,95.76609161,28,1
176.468045,92.07314395,29.6,1
176.3265773,84.06309732,27,1
167.1473997,67.68272404,24.2,0
182.0680834,97.16974417,29.3,1
168.5334235,72.73140077,25.6,0
168.8287827,81.84300558,28.7,1
179.0103235,89.3556366,27.9,1
172.9832113,84.44938376,28.2,1
167.2124022,75.09850113,26.9,1
175.7560581,91.29419297,29.6,1
185.1179733,91.30756776,26.6,1
172.1567037,86.4992259,29.2,1
177.8661643,87.56904154,27.7,1
181.2309878,96.74073433,29.5,1
181.522884,95.22013483,28.9,1
175.7985083,82.18325288,26.6,1
172.808217,77.39156884,25.9,0
182.7974035,104.08821,31.2,1
181.1980647,90.58574127,27.6,1
183.8815816,91.3428254,27,1
153.3228114,60.83757288,25.9,0
178.9797195,85.99831429,26.8,1
182.1527335,87.57775351,26.4,1
179.1783082,84.11332463,26.2,1
185.729896,93.83113107,27.2,1
157.642143,79.39735664,31.9,1
175.4646663,80.07081388,26,0
181.6372537,94.95746023,28.8,1
179.2850961,93.29155438,29,1
165.1788251,70.22274018,25.7,0
172.5149694,89.09192848,29.9,1
174.9828152,79.90332957,26.1,1
179.5985107,90.14019347,27.9,1
164.0263726,68.11041918,25.3,0
180.2536037,81.28418331,25,0
174.7402722,84.83034286,27.8,1
166.149733,64.66805773,23.4,0
165.6245936,74.21024789,27.1,1
177.6290839,84.09479469,26.7,1
169.9290778,76.58210816,26.5,1
170.8299711,74.95002658,25.7,0
174.0054964,74.60313769,24.6,0
172.1036961,84.39864667,28.5,1
168.6300379,75.05660168,26.4,1
178.3312085,87.96059909,27.7,1
174.5023103,87.75930562,28.8,1
179.7612979,92.71634481,28.7,1
190.3858651,100.2990776,27.7,1
168.5496681,78.61946844,27.7,1
167.8348073,77.68388907,27.6,1
169.7706866,77.13277392,26.8,1
183.3010219,92.77888268,27.6,1
173.3711442,86.34484463,28.7,1
176.3921155,81.03201773,26,0
178.9042657,86.12543483,26.9,1
183.8722693,90.50977293,26.8,1
175.8367859,84.31565601,27.3,1
170.4455316,74.99946676,25.8,0
178.6737564,80.48674916,25.2,0
183.8586645,85.78938408,25.4,0
179.2798302,93.61711941,29.1,1
171.2041195,90.55769383,30.9,1
186.5344816,102.5966893,29.5,1
170.6929858,79.1114844,27.2,1
188.0358668,97.63877338,27.6,1
175.0129169,79.56249542,26,0
162.2424282,76.22580472,29,1
172.9075768,84.14229392,28.1,1
172.1540072,81.57133923,27.5,1
176.5768279,85.99431011,27.6,1
173.7382031,82.65742118,27.4,1
174.9646399,82.31836916,26.9,1
177.2103279,88.25581011,28.1,1
166.9192749,79.09903134,28.4,1
168.2177975,82.04243805,29,1
159.4435253,74.00726921,29.1,1
170.5083877,80.5985483,27.7,1
177.5357316,82.28940358,26.1,1
171.9263278,80.6846644,27.3,1
176.796262,86.63647147,27.7,1
177.0437341,80.33972395,25.6,0
171.2854783,72.47731175,24.7,0
173.0834193,85.32659506,28.5,1
179.0459243,94.67795805,29.5,1
180.2995405,87.12531501,26.8,1
180.9570134,99.8920137,30.5,1
173.9537403,84.54101814,27.9,1
175.9850748,89.43063379,28.9,1
164.0866556,63.58093574,23.6,0
174.5009053,81.73421288,26.8,1
173.4633225,79.82183052,26.5,1
166.9125654,76.11281646,27.3,1
172.3332826,69.40195955,23.4,0
171.215342,73.84260426,25.2,0
167.8878431,74.21383043,26.3,1
171.7350381,86.35669098,29.3,1
168.2650915,86.91007442,30.7,1
172.0281834,79.46030113,26.9,1
175.3722952,83.46484376,27.1,1
199.2936144,103.103204,26,0
179.3652584,89.97176984,28,1
178.8272687,87.91690222,27.5,1
172.3942888,80.22884172,27,1
179.9613371,84.05965211,26,0
172.4744845,87.37034231,29.4,1
189.7993131,94.01284871,26.1,1
173.6936003,81.25390776,26.9,1
192.4137523,102.7226051,27.7,1
180.4074204,84.45770449,25.9,0
179.7117233,91.94632984,28.5,1
193.7872277,105.8974201,28.2,1
176.787246,87.12615093,27.9,1
176.699401,88.42823728,28.3,1
176.7337289,88.95035188,28.5,1
167.202578,71.47752195,25.6,0
172.2023845,83.83805592,28.3,1
173.7108762,81.33885787,27,1
164.9029546,71.84243057,26.4,1
173.8491872,82.7434956,27.4,1
184.5919439,93.86857968,27.5,1
167.7770676,73.26876753,26,0
155.729428,68.17072499,28.1,1
173.4174351,72.55433764,24.1,0
191.1685319,101.3378661,27.7,1
168.8344241,82.75195347,29,1
168.974247,81.28025787,28.5,1
172.0858379,81.23169315,27.4,1
182.3104021,95.56864045,28.8,1
175.2534979,90.84490503,29.6,1
173.4970713,84.02703986,27.9,1
187.8698132,97.5255732,27.6,1
174.6300559,88.04188322,28.9,1
186.8761416,93.97254444,26.9,1
169.9991698,76.69095773,26.5,1
176.1535405,88.51284082,28.5,1
170.2244153,83.16612168,28.7,1
183.0339046,90.73652812,27.1,1
172.4094878,79.57490331,26.8,1
162.4159212,69.81732594,26.5,1
167.9451412,78.23521878,27.7,1
187.4907244,94.72382485,26.9,1
164.4782248,73.00454317,27,1
170.2173826,85.70278091,29.6,1
180.0317281,88.01540798,27.2,1
171.2294057,76.47844671,26.1,1
170.0140122,79.38352168,27.5,1
164.2877876,79.85225533,29.6,1
170.9974155,76.52823365,26.2,1
173.4845963,88.22951456,29.3,1
187.4596823,103.145208,29.4,1
168.2882716,80.03910517,28.3,1
171.9722322,80.38866172,27.2,1
167.2696802,80.73989098,28.9,1
182.3895525,95.85525016,28.8,1
165.9717363,70.6255693,25.6,0
172.6401562,87.10198349,29.2,1
190.8947416,97.22021791,26.7,1
161.0587277,73.95662286,28.5,1
165.3592123,71.0469205,26,0
172.0264693,74.79959551,25.3,0
183.6690119,91.57036862,27.1,1
176.3858681,89.6352132,28.8,1
164.787079,80.17964086,29.5,1
170.1168861,85.271981,29.5,1
169.9484469,82.53799855,28.6,1
173.0440454,79.65375882,26.6,1
178.7853294,79.8480137,25,0
179.0850555,93.6240102,29.2,1
177.2147017,89.71807601,28.6,1
173.7559344,80.32233052,26.6,1
170.9268054,78.95135043,27,1
173.2935898,79.66937805,26.5,1
171.5351926,81.7549629,27.8,1
188.9924627,100.0998535,28,1
175.2560552,82.51306943,26.9,1
173.5896069,85.09454122,28.2,1
175.2654998,85.4108371,27.8,1
164.6778625,74.64697578,27.5,1
185.5807651,97.97735211,28.4,1
181.8683091,95.70596458,28.9,1
178.440722,86.58338562,27.2,1
180.3799566,89.91931683,27.6,1
176.1961845,85.06623923,27.4,1
162.8792693,71.50277424,27,1
179.1578288,92.70690753,28.9,1
161.0336103,63.97142354,24.7,0
181.38068,94.01519088,28.6,1
177.4879543,98.86387283,31.4,1
169.8634221,76.93226327,26.7,1
180.9753456,86.65198168,26.5,1
186.8778886,90.46227619,25.9,0
173.1465554,91.35547891,30.5,1
186.8807109,97.53780961,27.9,1
177.5343256,77.96781655,24.7,0
164.7937219,73.29297859,27,1
182.9639334,95.04474689,28.4,1
171.210618,74.13900685,25.3,0
171.7786163,80.46689664,27.3,1
176.657956,90.61580336,29,1
168.4122558,81.52369238,28.7,1
174.4915499,80.73246939,26.5,1
179.2072787,82.39452236,25.7,0
168.503854,73.92348036,26,0
173.6548884,80.0477566,26.5,1
183.8196313,101.8611386,30.1,1
170.6680652,87.88608435,30.2,1
171.5304089,74.37839129,25.3,0
